;地图	坐标X	坐标Y	怪物名字	范围	数量	0	集中刷新坐标机率	名字颜色(0~255)	内功怪物(0,1)	国家ID		
地底深渊3	91	89	神氏大统领·[堕落]	200	1	6	0	70	0	0		
地底深渊3	91	89	神氏守卫∝火灵	200	20	3	0	254				
地底深渊3	91	89	神氏守卫∝怒战	200	20	3	0	254				
地底深渊3	91	89	神氏守卫∝地狱战士	20	30	2	0	254				
地底深渊3	91	89	神氏大统领·[堕落]	200	1	6	0	70				
地底深渊7	133	110	神氏守卫∝火灵	200	20	3	0	254	0	0		
地底深渊7	133	110	神氏守卫∝怒战	200	20	3	0	254	0	0		
地底深渊7	133	110	神氏守卫∝地狱战士	200	30	2	0	254	0	0		
地底深渊7	133	110	神氏大统领·[堕落]	200	2	3	0	70	0	0		
地底深渊7	133	110	神氏守卫∝火灵	200	20	3	0	254				
地底深渊7	133	110	神氏守卫∝怒战	200	20	3	0	254				
地底深渊7	133	110	神氏守卫∝地狱战士	200	30	2	0	254				
地底深渊7	133	110	神氏大统领·[堕落]	200	2	3	0	70				
地底深渊7	133	110	死亡骑士·阿尔萨斯·亡灵	200	2	6	0	249				
地底深渊7	133	110	清风送礼[福利BOSS]8	1	1	12	0	253				
;-------盘龙之地-------						0						
盘龙之地一层	138	170	盘龙守卫[邪恶]	200	20	3	0	254	0	0		
盘龙之地一层	138	170	盘龙法师∴碎	200	20	3	0	254	0	0		
盘龙之地一层	138	170	盘龙侍卫∴崩	200	20	3	0	254	0	0		
盘龙之地一层	138	170	盘龙守护·[堕落]	200	3	6	0	70	0	0		
盘龙之地一层	138	170	盘龙守卫[邪恶]	200	20	3	0	254				
盘龙之地一层	138	170	盘龙法师∴碎	200	20	3	0	254				
盘龙之地一层	138	170	盘龙侍卫∴崩	200	20	3	0	254				
盘龙之地一层	138	170	盘龙守护·[堕落]	200	3	6	0	70				
盘龙之地	100	100	盘龙守卫[邪恶]	200	30	3	0	254	0	0		
盘龙之地	100	100	盘龙法师∴碎	200	30	3	0	254	0	0		
盘龙之地	100	100	盘龙侍卫∴崩	200	30	3	0	254	0	0		
盘龙之地	100	100	盘龙守护·[堕落]	200	3	3	0	70	0	0		
盘龙之地	100	100	盘龙守卫[邪恶]	200	30	3	0	254				
盘龙之地	100	100	盘龙法师∴碎	200	30	3	0	254				
盘龙之地	100	100	盘龙侍卫∴崩	200	30	3	0	254				
盘龙之地	100	100	盘龙守护·[堕落]	200	3	3	0	70				
盘龙之地	100	100	半神之子·塞纳留斯·教父	200	2	6	0	249				
盘龙之地	100	100	清风送礼[福利BOSS]8	1	1	12	0	253				
;-------诅咒迷宫-------						0						
诅咒迷宫	100	100	诅咒♀魔石	200	20	3	0	254	0	0		
诅咒迷宫	100	100	诅咒♀魔蚁	200	20	3	0	254	0	0		
诅咒迷宫	100	100	诅咒♀魔魂	200	20	3	0	254	0	0		
诅咒迷宫	100	100	诅咒老魔·[堕落]	200	3	6	0	70	0	0		
诅咒迷宫	100	100	诅咒♀魔石	200	20	3	0	254				
诅咒迷宫	100	100	诅咒♀魔蚁	200	20	3	0	254				
诅咒迷宫	100	100	诅咒♀魔魂	200	20	3	0	254				
诅咒迷宫	100	100	诅咒老魔·[堕落]	200	3	6	0	70				
诅咒迷宫二层	100	100	诅咒♀魔石	200	20	3	0	254	0	0		
诅咒迷宫二层	100	100	诅咒♀魔蚁	200	20	3	0	254	0	0		
诅咒迷宫二层	100	100	诅咒♀魔魂	200	20	3	0	254	0	0		
诅咒迷宫二层	100	100	诅咒老魔·[堕落]	200	3	6	0	70	0	0		
诅咒迷宫二层	100	100	诅咒♀魔石	200	20	3	0	254				
诅咒迷宫二层	100	100	诅咒♀魔蚁	200	20	3	0	254				
诅咒迷宫二层	100	100	诅咒♀魔魂	200	20	3	0	254				
诅咒迷宫二层	100	100	诅咒老魔·[堕落]	200	3	6	0	70				
诅咒迷宫大殿	62	57	诅咒♀魔石	200	20	3	0	254	0	0		
诅咒迷宫大殿	62	57	诅咒♀魔蚁	200	20	3	0	254	0	0		
诅咒迷宫大殿	62	57	诅咒♀魔魂	200	20	3	0	254	0	0		
诅咒迷宫大殿	62	57	诅咒老魔·[堕落]	200	3	3	0	70	0	0		
诅咒迷宫大殿	62	57	诅咒♀魔石	200	20	3	0	254				
诅咒迷宫大殿	62	57	诅咒♀魔蚁	200	20	3	0	254				
诅咒迷宫大殿	62	57	诅咒♀魔魂	200	20	3	0	254				
诅咒迷宫大殿	62	57	诅咒老魔·[堕落]	200	3	3	0	70				
诅咒迷宫大殿	62	57	囚笼守护·复仇女神玛维	200	2	6	0	249				
诅咒迷宫大殿	62	57	清风送礼[福利BOSS]8	1	1	12	0	253				
;-------幽灵地堡-------						0						
地底深渊4	80	67	地底下的￠恶魔	100	20	3	0	254	0	0		
地底深渊4	80	67	血煞镰刀￠恶魔	100	20	3	0	254	0	0		
地底深渊4	80	67	幽灵使者￠恶魔	100	20	3	0	254	0	0		
地底深渊4	80	67	光明大祭司·[堕落]	100	2	6	0	70	0	0		
地底深渊4	80	67	地底下的￠恶魔	100	20	3	0	254				
地底深渊4	80	67	血煞镰刀￠恶魔	100	20	3	0	254				
地底深渊4	80	67	幽灵使者￠恶魔	100	20	3	0	254				
地底深渊4	80	67	光明大祭司·[堕落]	100	2	6	0	70				
地底深渊5	144	133	地底下的￠恶魔	100	20	3	0	254	0	0		
地底深渊5	144	133	血煞镰刀￠恶魔	100	20	3	0	254	0	0		
地底深渊5	144	133	幽灵使者￠恶魔	100	20	3	0	254	0	0		
地底深渊5	144	133	光明大祭司·[堕落]	100	2	6	0	70	0	0		
地底深渊5	144	133	地底下的￠恶魔	100	20	3	0	254				
地底深渊5	144	133	血煞镰刀￠恶魔	100	20	3	0	254				
地底深渊5	144	133	幽灵使者￠恶魔	100	20	3	0	254				
地底深渊5	144	133	光明大祭司·[堕落]	100	2	6	0	70				
地底深渊6	26	40	地底下的￠恶魔	100	10	3	0	254	0	0		
地底深渊6	26	40	血煞镰刀￠恶魔	100	10	3	0	254	0	0		
地底深渊6	26	40	幽灵使者￠恶魔	100	10	3	0	254	0	0		
地底深渊6	26	40	光明大祭司·[堕落]	100	1	6	0	70	0	0		
地底深渊6	26	40	地底下的￠恶魔	100	10	3	0	254				
地底深渊6	26	40	血煞镰刀￠恶魔	100	10	3	0	254				
地底深渊6	26	40	幽灵使者￠恶魔	100	10	3	0	254				
地底深渊6	26	40	光明大祭司·[堕落]	100	1	6	0	70				
地底深渊8	25	25	地底下的￠恶魔	100	20	3	0	254	0	0		
地底深渊8	25	25	血煞镰刀￠恶魔	100	20	3	0	254	0	0		
地底深渊8	25	25	幽灵使者￠恶魔	100	20	3	0	254	0	0		
地底深渊8	25	25	光明大祭司·[堕落]	100	2	3	0	70	0	0		
地底深渊8	25	25	地底下的￠恶魔	100	20	3	0	254				
地底深渊8	25	25	血煞镰刀￠恶魔	100	20	3	0	254				
地底深渊8	25	25	幽灵使者￠恶魔	100	20	3	0	254				
地底深渊8	25	25	光明大祭司·[堕落]	100	2	3	0	70				
地底深渊8	25	25	罪恶克星·杀戮【神魔】	100	2	6	0	249				
地底深渊8	25	25	清风送礼[福利BOSS]8	1	1	12	0	253				
;-------幽冥涧地-------						0						
幽冥涧地1	172	173	幽冥法师·乱	300	20	3	0	241	0	0		
幽冥涧地1	172	173	幽冥刀斧手·斩	300	20	3	0	241	0	0		
幽冥涧地1	172	173	幽冥神雀·魔	300	20	3	0	241	0	0		
幽冥涧地1	172	173	幽冥狂战士·[堕落]	300	3	6	0	70	0	0		
幽冥涧地1	172	173	幽冥法师·乱	300	20	3	0	241				
幽冥涧地1	172	173	幽冥刀斧手·斩	300	20	3	0	241				
幽冥涧地1	172	173	幽冥神雀·魔	300	20	3	0	241				
幽冥涧地1	172	173	幽冥狂战士·[堕落]	300	3	6	0	70				
幽冥涧地2	156	154	幽冥法师·乱	300	20	3	0	241	0	0		
幽冥涧地2	156	154	幽冥刀斧手·斩	300	20	3	0	241	0	0		
幽冥涧地2	156	154	幽冥神雀·魔	300	20	3	0	241	0	0		
幽冥涧地2	156	154	幽冥狂战士·[堕落]	300	3	6	0	70	0	0		
幽冥涧地2	156	154	幽冥法师·乱	300	20	3	0	241				
幽冥涧地2	156	154	幽冥刀斧手·斩	300	20	3	0	241				
幽冥涧地2	156	154	幽冥神雀·魔	300	20	3	0	241				
幽冥涧地2	156	154	幽冥狂战士·[堕落]	300	3	6	0	70				
幽冥涧地3	160	140	幽冥法师·乱	300	20	3	0	241	0	0		
幽冥涧地3	160	140	幽冥刀斧手·斩	300	20	3	0	241	0	0		
幽冥涧地3	160	140	幽冥神雀·魔	300	20	3	0	241	0	0		
幽冥涧地3	160	140	幽冥狂战士·[堕落]	300	3	6	0	70	0	0		
幽冥涧地3	160	140	幽冥法师·乱	300	20	3	0	241				
幽冥涧地3	160	140	幽冥刀斧手·斩	300	20	3	0	241				
幽冥涧地3	160	140	幽冥神雀·魔	300	20	3	0	241				
幽冥涧地3	160	140	幽冥狂战士·[堕落]	300	3	6	0	70				
幽冥涧地4	158	171	幽冥法师·乱	300	20	3	0	241	0	0		
幽冥涧地4	158	171	幽冥刀斧手·斩	300	20	3	0	241	0	0		
幽冥涧地4	158	171	幽冥神雀·魔	300	20	3	0	241	0	0		
幽冥涧地4	158	171	幽冥狂战士·[堕落]	300	3	6	0	70	0	0		
幽冥涧地4	158	171	幽冥法师·乱	300	20	3	0	241				
幽冥涧地4	158	171	幽冥刀斧手·斩	300	20	3	0	241				
幽冥涧地4	158	171	幽冥神雀·魔	300	20	3	0	241				
幽冥涧地4	158	171	幽冥狂战士·[堕落]	300	3	6	0	70				
幽冥涧地5	50	50	幽冥法师·乱	300	10	3	0	241	0	0		
幽冥涧地5	50	50	幽冥刀斧手·斩	300	10	3	0	241	0	0		
幽冥涧地5	50	50	幽冥神雀·魔	300	10	3	0	241	0	0		
幽冥涧地5	50	50	幽冥狂战士·[堕落]	300	3	3	0	70	0	0		
幽冥涧地5	50	50	幽冥法师·乱	300	10	3	0	241				
幽冥涧地5	50	50	幽冥刀斧手·斩	300	10	3	0	241				
幽冥涧地5	50	50	幽冥神雀·魔	300	10	3	0	241				
幽冥涧地5	50	50	幽冥狂战士·[堕落]	300	3	3	0	70				
幽冥涧地5	50	50	鬼女红叶·鬼寐【孤寂】	300	2	6	0	249				
幽冥涧地5	50	50	清风送礼[福利BOSS]8	1	1	12	0	253				
;-------洪荒战场-------						0						
洪荒战场1	97	76	洪荒射手·邪	120	15	3	0	254	0	0		
洪荒战场1	97	76	洪荒守卫·恶	120	15	3	0	251	0	0		
洪荒战场1	97	76	洪荒战士·怨	120	15	3	0	248	0	0		
洪荒战场1	97	76	洪荒战将·[堕落]	120	2	6	0	70	0	0		
洪荒战场1	97	76	洪荒射手·邪	120	15	3	0	254				
洪荒战场1	97	76	洪荒守卫·恶	120	15	3	0	251				
洪荒战场1	97	76	洪荒战士·怨	120	15	3	0	248				
洪荒战场1	97	76	洪荒战将·[堕落]	120	2	6	0	70				
洪荒战场2	62	110	洪荒射手·邪	120	20	3	0	254	0	0		
洪荒战场2	62	110	洪荒守卫·恶	120	20	3	0	251	0	0		
洪荒战场2	62	110	洪荒战士·怨	120	20	3	0	248	0	0		
洪荒战场2	62	110	洪荒战将·[堕落]	120	3	6	0	70	0	0		
洪荒战场2	62	110	洪荒射手·邪	120	20	3	0	254				
洪荒战场2	62	110	洪荒守卫·恶	120	20	3	0	251				
洪荒战场2	62	110	洪荒战士·怨	120	20	3	0	248				
洪荒战场2	62	110	洪荒战将·[堕落]	120	3	6	0	70				
洪荒战场3	49	71	洪荒射手·邪	120	20	3	0	254	0	0		
洪荒战场3	49	71	洪荒守卫·恶	120	20	3	0	251	0	0		
洪荒战场3	49	71	洪荒战士·怨	120	20	3	0	248	0	0		
洪荒战场3	49	71	洪荒战将·[堕落]	120	3	6	0	70	0	0		
洪荒战场3	49	71	洪荒射手·邪	120	20	3	0	254				
洪荒战场3	49	71	洪荒守卫·恶	120	20	3	0	251				
洪荒战场3	49	71	洪荒战士·怨	120	20	3	0	248				
洪荒战场3	49	71	洪荒战将·[堕落]	120	3	6	0	70				
洪荒战场3	49	71	永恒之王·亚瑟·潘德拉贡	120	2	6	0	249				
洪荒战场3	49	71	清风送礼[福利BOSS]8	1	1	12	0	253				
;-------燃烧平原-------						0						
燃烧平原1	142	165	精灵卍血奴	200	20	3	0	255	0	0		
燃烧平原1	142	165	精灵卍刀奴	200	20	3	0	255	0	0		
燃烧平原1	142	165	精灵卍鱼魔	200	20	3	0	255	0	0		
燃烧平原1	142	165	平原精灵·[堕落]	200	2	6	0	254	0	0		
燃烧平原1	142	165	精灵卍血奴	200	20	3	0	255				
燃烧平原1	142	165	精灵卍刀奴	200	20	3	0	255				
燃烧平原1	142	165	精灵卍鱼魔	200	20	3	0	255				
燃烧平原1	142	165	平原精灵·[堕落]	200	2	6	0	254				
燃烧平原2	155	138	精灵卍血奴	200	20	3	0	255	0	0		
燃烧平原2	155	138	精灵卍刀奴	200	20	3	0	255	0	0		
燃烧平原2	155	138	精灵卍鱼魔	200	20	3	0	255	0	0		
燃烧平原2	155	138	平原精灵·[堕落]	200	2	6	0	254	0	0		
燃烧平原2	155	138	精灵卍血奴	200	20	3	0	255				
燃烧平原2	155	138	精灵卍刀奴	200	20	3	0	255				
燃烧平原2	155	138	精灵卍鱼魔	200	20	3	0	255				
燃烧平原2	155	138	平原精灵·[堕落]	200	2	6	0	254				
燃烧平原3	172	145	精灵卍血奴	200	20	3	0	255	0	0		
燃烧平原3	172	145	精灵卍刀奴	200	20	3	0	255	0	0		
燃烧平原3	172	145	精灵卍鱼魔	200	20	3	0	255	0	0		
燃烧平原3	172	145	平原精灵·[堕落]	200	2	6	0	254	0	0		
燃烧平原3	172	145	精灵卍血奴	200	20	3	0	255				
燃烧平原3	172	145	精灵卍刀奴	200	20	3	0	255				
燃烧平原3	172	145	精灵卍鱼魔	200	20	3	0	255				
燃烧平原3	172	145	平原精灵·[堕落]	200	2	6	0	254				
燃烧平原4	93	106	精灵卍血奴	200	15	3	0	255	0	0		
燃烧平原4	93	106	精灵卍刀奴	200	15	3	0	255	0	0		
燃烧平原4	93	106	精灵卍鱼魔	200	15	3	0	255	0	0		
燃烧平原4	93	106	平原精灵·[堕落]	200	3	6	0	254	0	0		
燃烧平原4	93	106	精灵卍血奴	200	15	3	0	255				
燃烧平原4	93	106	精灵卍刀奴	200	15	3	0	255				
燃烧平原4	93	106	精灵卍鱼魔	200	15	3	0	255				
燃烧平原4	93	106	平原精灵·[堕落]	200	3	6	0	254				
燃烧平原4	93	106	烈焰树妖【仲古】·至兇	200	2	6	0	70				
燃烧平原4	93	106	清风送礼[福利BOSS]8	1	1	12	0	253				
;-------地底深渊-------						0						
地底深渊一层	80	67	地底鬼珠∵幻月	100	20	3	0	254	0	0		
地底深渊一层	80	67	地底毒珠∵毒妇	100	20	3	0	254	0	0		
地底深渊一层	80	67	地底魔珠∵幻魔	100	20	3	0	254	0	0		
地底深渊一层	80	67	地底珠王·[堕落]	100	2	6	0	70	0	0		
地底深渊一层	80	67	地底鬼珠∵幻月	100	20	3	0	254				
地底深渊一层	80	67	地底毒珠∵毒妇	100	20	3	0	254				
地底深渊一层	80	67	地底魔珠∵幻魔	100	20	3	0	254				
地底深渊一层	80	67	地底珠王·[堕落]	100	2	6	0	70				
地底深渊二层	144	133	地底鬼珠∵幻月	100	20	3	0	254	0	0		
地底深渊二层	144	133	地底毒珠∵毒妇	100	20	3	0	254	0	0		
地底深渊二层	144	133	地底魔珠∵幻魔	100	20	3	0	254	0	0		
地底深渊二层	144	133	地底珠王·[堕落]	100	2	6	0	70	0	0		
地底深渊二层	144	133	地底鬼珠∵幻月	100	20	3	0	254				
地底深渊二层	144	133	地底毒珠∵毒妇	100	20	3	0	254				
地底深渊二层	144	133	地底魔珠∵幻魔	100	20	3	0	254				
地底深渊二层	144	133	地底珠王·[堕落]	100	2	6	0	70				
地底深渊三层	26	40	地底鬼珠∵幻月	100	10	3	0	254	0	0		
地底深渊三层	26	40	地底毒珠∵毒妇	100	10	3	0	254	0	0		
地底深渊三层	26	40	地底魔珠∵幻魔	100	10	3	0	254	0	0		
地底深渊三层	26	40	地底珠王·[堕落]	100	1	6	0	70	0	0		
地底深渊三层	26	40	地底鬼珠∵幻月	100	10	3	0	254				
地底深渊三层	26	40	地底毒珠∵毒妇	100	10	3	0	254				
地底深渊三层	26	40	地底魔珠∵幻魔	100	10	3	0	254				
地底深渊三层	26	40	地底珠王·[堕落]	100	1	6	0	70				
地底深渊	25	25	地底鬼珠∵幻月	100	20	3	0	254	0	0		
地底深渊	25	25	地底毒珠∵毒妇	100	20	3	0	254	0	0		
地底深渊	25	25	地底魔珠∵幻魔	100	20	3	0	254	0	0		
地底深渊	25	25	地底珠王·[堕落]	100	2	3	0	70	0	0		
地底深渊	25	25	地底鬼珠∵幻月	100	20	3	0	254				
地底深渊	25	25	地底毒珠∵毒妇	100	20	3	0	254				
地底深渊	25	25	地底魔珠∵幻魔	100	20	3	0	254				
地底深渊	25	25	地底珠王·[堕落]	100	2	3	0	70				
地底深渊	25	25	大主教阿伦索斯·白银之手	100	2	6	0	249				
地底深渊	25	25	清风送礼[福利BOSS]8	1	1	12	0	253				
;-------暗黑黎明-------						0						
暗黑黎明1	60	80	暗黑罗刹[邪恶]	150	20	3	0	250	0	0		
暗黑黎明1	60	80	暗黑巫师⊙魔幻	150	20	3	0	250	0	0		
暗黑黎明1	60	80	暗黑魔罐⊙幻	150	20	3	0	250	0	0		
暗黑黎明1	60	80	暗黑魔王·[堕落]	150	2	6	0	70	0	0		
暗黑黎明1	60	80	暗黑罗刹[邪恶]	150	20	3	0	250				
暗黑黎明1	60	80	暗黑巫师⊙魔幻	150	20	3	0	250				
暗黑黎明1	60	80	暗黑魔罐⊙幻	150	20	3	0	250				
暗黑黎明1	60	80	暗黑魔王·[堕落]	150	2	6	0	70				
暗黑黎明2	60	80	暗黑罗刹[邪恶]	150	20	3	0	250	0	0		
暗黑黎明2	60	80	暗黑巫师⊙魔幻	150	20	3	0	250	0	0		
暗黑黎明2	60	80	暗黑魔罐⊙幻	150	20	3	0	250	0	0		
暗黑黎明2	60	80	暗黑魔王·[堕落]	150	2	6	0	70	0	0		
暗黑黎明2	60	80	暗黑罗刹[邪恶]	150	20	3	0	250				
暗黑黎明2	60	80	暗黑巫师⊙魔幻	150	20	3	0	250				
暗黑黎明2	60	80	暗黑魔罐⊙幻	150	20	3	0	250				
暗黑黎明2	60	80	暗黑魔王·[堕落]	150	2	6	0	70				
暗黑黎明3	60	80	暗黑罗刹[邪恶]	150	20	3	0	250	0	0		
暗黑黎明3	60	80	暗黑巫师⊙魔幻	150	20	3	0	250	0	0		
暗黑黎明3	60	80	暗黑魔罐⊙幻	150	20	3	0	250	0	0		
暗黑黎明3	60	80	暗黑魔王·[堕落]	150	2	6	0	70	0	0		
暗黑黎明3	60	80	暗黑罗刹[邪恶]	150	20	3	0	250				
暗黑黎明3	60	80	暗黑巫师⊙魔幻	150	20	3	0	250				
暗黑黎明3	60	80	暗黑魔罐⊙幻	150	20	3	0	250				
暗黑黎明3	60	80	暗黑魔王·[堕落]	150	2	6	0	70				
暗黑黎明4	60	80	暗黑罗刹[邪恶]	150	20	3	0	250	0	0		
暗黑黎明4	60	80	暗黑巫师⊙魔幻	150	20	3	0	250	0	0		
暗黑黎明4	60	80	暗黑魔罐⊙幻	150	20	3	0	250	0	0		
暗黑黎明4	60	80	暗黑魔王·[堕落]	150	2	6	0	70	0	0		
暗黑黎明4	60	80	暗黑罗刹[邪恶]	150	20	3	0	250				
暗黑黎明4	60	80	暗黑巫师⊙魔幻	150	20	3	0	250				
暗黑黎明4	60	80	暗黑魔罐⊙幻	150	20	3	0	250				
暗黑黎明4	60	80	暗黑魔王·[堕落]	150	2	6	0	70				
暗黑黎明5	60	80	暗黑罗刹[邪恶]	150	20	3	0	250	0	0		
暗黑黎明5	60	80	暗黑巫师⊙魔幻	150	20	3	0	250	0	0		
暗黑黎明5	60	80	暗黑魔罐⊙幻	150	20	3	0	250	0	0		
暗黑黎明5	60	80	暗黑魔王·[堕落]	150	2	6	0	70	0	0		
暗黑黎明5	60	80	暗黑罗刹[邪恶]	150	20	3	0	250				
暗黑黎明5	60	80	暗黑巫师⊙魔幻	150	20	3	0	250				
暗黑黎明5	60	80	暗黑魔罐⊙幻	150	20	3	0	250				
暗黑黎明5	60	80	暗黑魔王·[堕落]	150	2	6	0	70				
暗黑黎明6	60	80	暗黑罗刹[邪恶]	150	20	3	0	250	0	0		
暗黑黎明6	60	80	暗黑巫师⊙魔幻	150	20	3	0	250	0	0		
暗黑黎明6	60	80	暗黑魔罐⊙幻	150	20	3	0	250	0	0		
暗黑黎明6	60	80	暗黑魔王·[堕落]	150	2	6	0	70	0	0		
暗黑黎明6	60	80	暗黑罗刹[邪恶]	150	20	3	0	250				
暗黑黎明6	60	80	暗黑巫师⊙魔幻	150	20	3	0	250				
暗黑黎明6	60	80	暗黑魔罐⊙幻	150	20	3	0	250				
暗黑黎明6	60	80	暗黑魔王·[堕落]	150	2	6	0	70				
暗黑黎明6	70	70	光魂·大法师·安东尼达斯	150	2	6	0	249				
暗黑黎明6	70	70	清风送礼[福利BOSS]8	1	1	12	0	253				
;〓〓〓〓九大陆神域〓〓〓〓						0						
神之领域	478	489	幻境守卫[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	幻の雕像·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	幻の巫师·[恐惧]	300	4	10	0	241	0	0		
神之领域	478	489	幻の鬼王·[憎恨]	300	1	20	0	243	0	0		
神之领域	478	489	摄魂祭祀[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	摄魂￠狂战士·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	摄魂￠魔石·[恐惧]	300	4	10	0	241	0	0		
神之领域	478	489	摄魂大祭司·[憎恨]	300	1	20	0	243	0	0		
神之领域	478	489	绝望暴徒[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	绝望々魔蝎·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	绝望々可爱虎·[恐惧]	300	4	10	0	241	0	0		
神之领域	478	489	绝望々毒蜂王·[憎恨]	300	1	20	0	243	0	0		
神之领域	478	489	食人妖[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	野蛮≡土石人·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	食人≡草本恶魔·[恐惧]	300	4	10	0	241	0	0		
神之领域	478	489	荒野≡万年树妖·[憎恨]	300	1	20	0	243	0	0		
神之领域	478	489	上古异虫[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	瘟疫⌒毒狗·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	彝族⌒女巫·[恐惧]	300	4	10	0	241	0	0		
神之领域	478	489	镰刀⌒控魂师·[憎恨]	300	1	20	0	243	0	0		
神之领域	478	489	幽灵骸骨[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	骸骨￡法师·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	黑夜￡提灯者·[恐惧]	300	4	10	0	241	0	0		
神之领域	478	489	暗黑￡幽冥尊者·[憎恨]	300	1	20	0	243	0	0		
神之领域	478	489	屠魔勇士[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	天魔へ战将·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	地狱へ勇士·[恐惧]	300	4	10	0	241	0	0		
神之领域	478	489	魔牛へ之王·[憎恨]	300	1	20	0	243	0	0		
神之领域	478	489	地狱守卫[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	地狱も蜥蜴·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	地狱も白色恶魔·[残暴]	300	4	10	0	241	0	0		
神之领域	478	489	地狱も精灵王·[残暴]	300	1	20	0	243	0	0		
神之领域	478	489	裁决者[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	裁决を不败神兵·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	裁决を夺命巫师·[残暴]	300	4	10	0	241	0	0		
神之领域	478	489	裁决を恐怖巨魔·[残暴]	300	1	20	0	243	0	0		
神之领域	478	489	神之护卫[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	沉眠≮石狮兽≯·[残暴]	300	8	10	0	161	0	0		
神之领域	478	489	沉眠≮火狮兽≯·[恐惧]	300	4	10	0	241	0	0		
神之领域	478	489	沉眠≮大魔神≯·[憎恨]	300	1	20	0	243	0	0		
神之领域	478	489	妖魔鬼怪[极恶]	300	8	10	0	254	0	0		
神之领域	478	489	魔·犬王·[暴]	300	8	10	0	161	0	0		
神之领域	478	489	鬼·尸皇·[恐]	300	4	10	0	241	0	0		
神之领域	478	489	妖·白虎·[皇]	300	1	20	0	243	0	0		
